0.151,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.152,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.153,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.154,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.155,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.156,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.157,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.158,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.159,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.16,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.161,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.162,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.163,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.164,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.165,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.166,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.167,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.168,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.169,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.17,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.171,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.172,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.173,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.174,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.175,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.176,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.177,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.178,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.179,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.18,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.181,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.182,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.183,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.184,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.185,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.186,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.187,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.188,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.189,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.19,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.191,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.192,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.193,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.194,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.195,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.196,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.197,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.198,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.199,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.2,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.201,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.202,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.203,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.204,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.205,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.206,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.207,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.208,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.209,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.21,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.211,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.212,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.213,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.214,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.215,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.216,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.217,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.218,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.219,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.22,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.221,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.222,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.223,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.224,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.225,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.226,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.227,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.228,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.229,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.23,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.231,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.232,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.233,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.234,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.235,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.236,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.237,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.238,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.239,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.24,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.241,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.242,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.243,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.244,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.245,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.246,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.247,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.248,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.249,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.25,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.251,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.252,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.253,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.254,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.255,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.256,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.257,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.258,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.259,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.26,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.261,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.262,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.263,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.264,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.265,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.266,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.267,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.268,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.269,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.27,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.271,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.272,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.273,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.274,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.275,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.276,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.277,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.278,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.279,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.28,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.281,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.282,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.283,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.284,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.285,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.286,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.287,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.288,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.289,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.29,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.291,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.292,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.293,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.294,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.295,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.296,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.297,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.298,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.299,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.3,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.301,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.302,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.303,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.304,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.305,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.306,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.307,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.308,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.309,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.31,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.311,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.312,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.313,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.314,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.315,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.316,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.317,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.318,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.319,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.32,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.321,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.322,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.323,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.324,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.325,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.326,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.327,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.328,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.329,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.33,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.331,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.332,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.333,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.334,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.335,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.336,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.337,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.338,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.339,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.34,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.341,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.342,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.343,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.344,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.345,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.346,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.347,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.348,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.349,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.35,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.351,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.352,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.353,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.354,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.355,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.356,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.357,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.358,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.359,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.36,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.361,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.362,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.363,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.364,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.365,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.366,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.367,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.368,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.369,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.37,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.371,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.372,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.373,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.374,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.375,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.376,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.377,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.378,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.379,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.38,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.381,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.382,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.383,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.384,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.385,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.386,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.387,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.388,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.389,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.39,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.391,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.392,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.393,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.394,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.395,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.396,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.397,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.398,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.399,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.4,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.401,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.402,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.403,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.404,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.405,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.406,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.407,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.408,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.409,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
0.41,-2.0859,-2.0857,-1.8438,0.78783,2.0859,0
